004963.png;Pedestrian;0.5;12;16.560;4.560;0.380;333;165;364;272;340;159;359;263
000764.png;Pedestrian;0.5;28;30.982;2.982;0.107;239;153;256;202;246;149;256;199
001487.png;Pedestrian;0.5;22;27.691;5.691;0.259;548;166;569;223;548;158;569;227
004963.png;Pedestrian;0.5;8;16.839;8.839;1.105;1098;141;1158;291;1095;133;1152;275
003306.png;Pedestrian;0.5;16;24.692;8.692;0.543;811;155;840;232;813;146;834;241
004782.png;Pedestrian;0.5;4;3.591;-0.409;0.102;947;173;1065;374;948;97;1050;375
005945.png;Pedestrian;0.5;23;23.828;0.828;0.036;765;162;785;218;766;148;787;238
007288.png;Pedestrian;0.5;7;4.718;-2.282;0.326;161;160;246;334;172;67;247;370
006337.png;Pedestrian;0.5;8;13.866;5.866;0.733;227;151;286;313;244;133;287;322
003047.png;Pedestrian;0.5;6;7.994;1.994;0.332;1028;106;1115;337;1032;103;1134;374
006444.png;Pedestrian;0.5;22;21.984;-0.016;0.001;597;160;623;217;600;132;621;223
002725.png;Pedestrian;0.5;23;20.863;-2.137;0.093;600;176;615;232;600;163;618;255
002583.png;Pedestrian;0.5;15;25.975;10.975;0.732;580;147;613;240;580;135;604;226
006749.png;Pedestrian;0.5;4;5.083;1.083;0.271;185;110;302;369;163;78;262;370
004583.png;Pedestrian;0.5;22;25.366;3.366;0.153;76;182;97;236;76;188;99;263
007182.png;Pedestrian;0.5;18;25.089;7.089;0.394;412;164;426;237;405;160;428;235
002496.png;Pedestrian;0.5;16;21.515;5.515;0.345;484;169;508;240;486;170;511;254
003455.png;Pedestrian;0.5;24;23.969;-0.031;0.001;731;166;753;222;734;146;753;241
003526.png;Pedestrian;0.5;8;15.141;7.141;0.893;3;156;66;319;14;178;63;334
006478.png;Pedestrian;0.5;22;25.945;3.945;0.179;437;170;456;228;436;167;456;256
004301.png;Pedestrian;0.5;19;31.659;12.659;0.666;439;177;454;244;442;188;454;235
002889.png;Pedestrian;0.5;7;10.779;3.779;0.540;245;197;314;362;239;123;323;374
002065.png;Pedestrian;0.5;21;23.035;2.035;0.097;800;163;821;220;798;145;820;240
003753.png;Pedestrian;0.5;27;31.609;4.609;0.171;585;166;604;216;589;173;601;218
003398.png;Pedestrian;0.5;16;22.088;6.088;0.380;122;149;159;235;126;136;148;247
001106.png;Pedestrian;0.5;16;9.816;-6.184;0.386;778;162;812;243;778;138;816;282
007333.png;Pedestrian;0.5;16;22.493;6.493;0.406;439;180;471;254;439;180;459;275
000428.png;Pedestrian;0.5;27;41.374;14.374;0.532;398;170;414;213;404;173;417;214
001106.png;Pedestrian;0.5;27;39.490;12.490;0.463;566;168;588;216;571;174;585;217
006224.png;Pedestrian;0.5;17;19.698;2.698;0.159;812;165;834;240;813;153;838;236
001039.png;Car;0.5;9;6.726;-2.274;0.253;151;177;420;340;137;155;433;344
003896.png;Car;0.5;7;4.582;-2.418;0.345;517;160;738;370;507;168;750;345
003546.png;Car;0.5;8;11.411;3.411;0.426;216;185;487;368;238;170;492;358
000222.png;Car;0.5;7;5.574;-1.426;0.204;518;165;740;374;511;169;747;344
005441.png;Car;0.5;16;16.026;0.026;0.002;403;184;519;261;396;172;513;258
005139.png;Car;0.5;4;8.057;4.057;1.014;0;214;312;374;16;199;299;357
004803.png;Car;0.5;4;3.891;-0.109;0.027;0;158;360;374;51;157;392;360
005052.png;Car;0.5;8;8.070;0.070;0.009;222;186;486;364;212;181;501;339
005718.png;Car;0.5;5;6.051;1.051;0.210;922;155;1241;374;922;150;1231;353
001310.png;Car;0.5;6;6.004;0.004;0.001;0;199;266;374;29;174;243;352
001771.png;Car;0.5;8;9.954;1.954;0.244;786;147;1111;352;792;127;1091;333
003012.png;Car;0.5;3;6.753;3.753;1.251;0;226;273;374;11;172;272;375
003847.png;Car;0.5;5;7.310;2.310;0.462;0;196;339;374;23;178;330;358
000682.png;Car;0.5;5;5.213;0.213;0.043;0;180;335;374;37;166;305;358
006430.png;Car;0.5;3;6.559;3.559;1.186;0;199;375;373;67;156;373;356
000685.png;Car;0.5;5;6.219;1.219;0.244;904;172;1241;374;906;168;1221;364
003652.png;Car;0.5;5;10.737;5.737;1.147;0;192;240;374;0;169;232;364
001584.png;Car;0.5;6;6.252;0.252;0.042;785;193;1221;374;754;131;1238;375
002710.png;Car;0.5;8;9.340;1.340;0.168;187;186;427;336;178;164;426;330
002471.png;Car;0.5;6;10.391;4.391;0.732;0;184;263;374;0;175;248;359
002269.png;Car;0.5;9;10.191;1.191;0.132;189;184;432;342;182;146;426;331
002072.png;Car;0.5;7;4.500;-2.500;0.357;132;189;419;362;134;153;414;362
005382.png;Car;0.5;6;8.264;2.264;0.377;0;185;279;374;3;166;294;331
002567.png;Car;0.5;8;8.330;0.330;0.041;139;201;428;374;124;178;428;354
006589.png;Car;0.5;6;8.827;2.827;0.471;894;171;1241;374;905;162;1233;371
005223.png;Car;0.5;9;10.262;1.262;0.140;310;179;487;326;304;142;530;329
007217.png;Car;0.5;7;11.179;4.179;0.597;976;181;1214;374;960;145;1222;375
007123.png;Car;0.5;3;4.036;1.036;0.345;1007;137;1241;374;1009;133;1242;373
004732.png;Car;0.5;8;10.821;2.821;0.353;184;196;470;374;172;185;461;358
001206.png;Car;0.5;8;10.391;2.391;0.299;551;185;736;361;505;170;762;343
003701.png;Car;0.5;8;5.986;-2.014;0.252;76;169;416;370;82;165;402;340
001593.png;Car;0.5;8;10.162;2.162;0.270;732;198;987;374;750;174;986;350
004985.png;Car;0.5;7;10.014;3.014;0.431;0;215;214;374;0;169;224;357
007315.png;Car;0.5;7;9.697;2.697;0.385;972;185;1241;347;958;176;1219;336
003758.png;Car;0.5;5;7.780;2.780;0.556;0;178;274;374;22;181;293;339
004301.png;Car;0.5;9;16.387;7.387;0.821;281;184;503;334;269;178;487;332
002734.png;Car;0.5;8;8.737;0.737;0.092;265;197;495;350;248;172;490;337
002194.png;Car;0.5;5;4.566;-0.434;0.087;896;160;1241;374;900;168;1226;346
000714.png;Car;0.5;15;21.148;6.148;0.410;493;190;662;278;504;183;639;269
005461.png;Car;0.5;4;6.577;2.577;0.644;990;182;1241;374;1006;147;1242;365
004945.png;Car;0.5;8;6.345;-1.655;0.207;803;185;1093;345;813;169;1067;323
003984.png;Car;0.5;7;6.972;-0.028;0.004;746;195;1054;374;801;170;1069;350
001183.png;Car;0.5;13;15.342;2.342;0.180;345;180;487;274;353;164;482;264
005773.png;Car;0.5;7;4.424;-2.576;0.368;820;186;1169;374;835;172;1158;339
003698.png;Car;0.5;9;7.598;-1.402;0.156;134;193;408;350;139;175;413;345
007182.png;Car;0.5;7;10.400;3.400;0.486;157;176;470;374;149;178;456;347
004782.png;Car;0.5;4;5.247;1.247;0.312;931;195;1241;374;915;163;1242;369
005172.png;Car;0.5;5;1.883;-3.117;0.623;0;206;463;374;0;153;504;375
002812.png;Car;0.5;9;9.026;0.026;0.003;885;158;1241;317;925;153;1242;339
005953.png;Car;0.5;3;14.132;11.132;3.711;0;202;219;374;16;187;208;365
000083.png;Car;0.5;3;3.043;0.043;0.014;0;202;361;373;0;158;351;363
005589.png;Car;0.5;11;15.861;4.861;0.442;711;188;885;311;715;185;831;283
005784.png;Car;0.5;7;8.141;1.141;0.163;0;197;295;374;32;182;295;346
002657.png;Car;0.5;6;9.583;3.583;0.597;0;170;379;374;74;150;371;370
003117.png;Car;0.5;6;8.942;2.942;0.490;0;200;416;374;88;172;395;375
003758.png;Car;0.5;7;12.383;5.383;0.769;850;170;1241;374;914;161;1223;372
002824.png;Car;0.5;8;11.491;3.491;0.436;146;200;465;374;156;168;441;361
002138.png;Car;0.5;6;5.819;-0.181;0.030;864;179;1241;374;899;156;1242;366
006728.png;Car;0.5;3;8.663;5.663;1.888;842;151;1241;374;850;178;1185;345
004896.png;Car;0.5;5;11.555;6.555;1.311;918;188;1241;374;924;182;1226;357
001555.png;Car;0.5;5;9.281;4.281;0.856;0;201;313;374;40;184;307;352
005876.png;Car;0.5;8;7.700;-0.300;0.037;0;195;319;374;15;185;301;345
004662.png;Car;0.5;9;10.484;1.484;0.165;305;189;552;332;292;155;554;335
006530.png;Car;0.5;7;7.858;0.858;0.123;762;163;1089;361;778;172;1095;341
004632.png;Car;0.5;9;7.573;-1.427;0.159;154;190;409;344;159;177;421;331
003729.png;Car;0.5;5;7.120;2.120;0.424;917;194;1241;374;928;193;1217;375
001898.png;Car;0.5;7;10.022;3.022;0.432;0;117;352;374;0;125;382;350
007123.png;Car;0.5;10;11.607;1.607;0.161;844;176;1115;290;839;130;1089;331
002684.png;Car;0.5;14;21.671;7.671;0.548;393;192;515;278;397;183;509;273
003280.png;Car;0.5;12;13.675;1.675;0.140;382;191;513;298;383;184;502;291
005453.png;Car;0.5;6;7.047;1.047;0.174;806;183;1226;374;772;141;1235;369
006751.png;Car;0.5;8;6.507;-1.493;0.187;183;206;465;374;165;189;450;356
001614.png;Car;0.5;14;19.245;5.245;0.375;583;186;762;282;597;180;738;273
005371.png;Car;0.5;8;12.506;4.506;0.563;744;182;1013;347;751;185;1018;327
001969.png;Car;0.5;8;5.444;-2.556;0.319;816;181;1168;325;836;152;1159;333
003298.png;Car;0.5;4;3.748;-0.252;0.063;842;188;1241;374;810;185;1211;350
006755.png;Car;0.5;6;5.917;-0.083;0.014;785;184;1153;374;839;175;1158;356
005453.png;Car;0.5;9;12.105;3.105;0.345;16;186;300;327;43;162;290;315
005849.png;Car;0.5;5;9.709;4.709;0.942;0;198;292;374;30;175;268;352
000552.png;Car;0.5;13;14.847;1.847;0.142;720;166;862;268;713;147;826;256
003565.png;Car;0.5;6;9.793;3.793;0.632;122;194;451;374;123;178;461;348
005687.png;Car;0.5;6;10.544;4.544;0.757;763;199;1065;374;787;186;1079;360
002476.png;Car;0.5;4;7.678;3.678;0.920;866;182;1241;374;916;181;1228;360
003138.png;Car;0.5;5;2.944;-2.056;0.411;0;175;355;374;25;177;349;363
002294.png;Car;0.5;8;9.880;1.880;0.235;707;185;904;352;659;160;887;331
000871.png;Car;0.5;12;12.071;0.071;0.006;303;181;465;292;306;182;452;288
001872.png;Car;0.5;10;12.009;2.009;0.201;735;176;939;311;736;165;936;307
004301.png;Car;0.5;6;7.538;1.538;0.256;747;164;1113;374;735;180;1054;335
006597.png;Car;0.5;6;6.811;0.811;0.135;771;173;1172;374;837;167;1172;363
006348.png;Car;0.5;15;14.216;-0.784;0.052;360;176;484;260;378;169;485;260
001005.png;Car;0.5;14;16.395;2.395;0.171;709;170;835;263;709;145;817;252
002947.png;Car;0.5;2;7.969;5.969;2.984;0;188;253;375;5;148;233;342
003746.png;Car;0.5;13;19.362;6.362;0.489;309;198;455;287;321;192;438;282
003746.png;Car;0.5;17;22.115;5.115;0.301;675;180;761;246;686;165;793;242
007027.png;Car;0.5;9;15.165;6.165;0.685;705;180;916;314;706;162;932;313
001010.png;Car;0.5;15;17.188;2.188;0.146;340;174;467;265;368;173;468;256
004691.png;Car;0.5;5;5.692;0.692;0.138;800;171;1241;374;766;155;1242;367
006389.png;Car;0.5;7;9.861;2.861;0.409;569;175;770;364;570;167;780;333
003310.png;Car;0.5;7;6.758;-0.242;0.035;898;188;1241;348;1028;151;1241;352
007091.png;Car;0.5;10;16.544;6.544;0.654;740;177;940;322;726;169;926;310
004434.png;Car;0.5;4;8.325;4.325;1.081;0;207;242;374;17;177;222;363
002340.png;Car;0.5;6;8.726;2.726;0.454;886;182;1241;374;896;161;1179;365
000941.png;Car;0.5;17;19.150;2.150;0.126;432;183;536;260;433;176;538;257
005073.png;Car;0.5;2;7.835;5.835;2.917;0;178;246;375;0;154;219;348
000953.png;Car;0.5;16;20.722;4.722;0.295;667;175;779;257;678;163;772;259
002753.png;Car;0.5;7;10.593;3.593;0.513;0;199;309;374;20;185;294;338
004752.png;Car;0.5;3;4.229;1.229;0.410;898;190;1241;374;868;118;1242;369
000740.png;Car;0.5;10;15.685;5.685;0.569;407;179;651;309;446;149;654;310
005371.png;Car;0.5;14;23.363;9.363;0.669;329;196;463;279;328;191;445;272
004238.png;Car;0.5;12;15.619;3.619;0.302;681;189;823;299;686;190;801;279
004434.png;Car;0.5;15;26.517;11.517;0.768;356;190;479;266;353;183;469;265
007208.png;Car;0.5;13;19.487;6.487;0.499;738;186;865;275;742;185;868;271
004433.png;Car;0.5;4;3.937;-0.063;0.016;861;188;1241;374;896;161;1238;358
004587.png;Car;0.5;8;14.090;6.090;0.761;553;185;722;345;527;177;740;338
006520.png;Car;0.5;8;11.720;3.720;0.465;819;192;1241;350;850;175;1182;346
003041.png;Car;0.5;14;19.780;5.780;0.413;674;186;792;274;678;184;784;265
007217.png;Car;0.5;4;7.918;3.918;0.980;0;169;335;374;0;163;324;352
007437.png;Car;0.5;4;4.999;0.999;0.250;878;175;1241;374;903;174;1239;356
001138.png;Car;0.5;8;13.086;5.086;0.636;102;183;386;343;77;164;369;347
003894.png;Car;0.5;12;15.800;3.800;0.317;289;199;424;300;295;196;415;290
001859.png;Car;0.5;7;12.086;5.086;0.727;851;181;1207;374;882;171;1174;353
005157.png;Car;0.5;15;22.628;7.628;0.509;328;182;466;273;330;183;442;269
003566.png;Car;0.5;8;8.931;0.931;0.116;542;170;709;328;525;163;721;335
002753.png;Car;0.5;7;11.427;4.427;0.632;804;185;1165;374;852;171;1157;361
001872.png;Car;0.5;5;9.318;4.318;0.864;865;173;1241;374;883;183;1182;337
003074.png;Car;0.5;14;15.667;1.667;0.119;470;173;581;262;474;160;583;254
005008.png;Car;0.5;4;8.569;4.569;1.142;0;210;179;375;0;153;205;359
001637.png;Car;0.5;9;9.829;0.829;0.092;0;192;146;323;0;175;130;303
006764.png;Car;0.5;4;10.509;6.509;1.627;0;192;348;374;0;198;369;335
003998.png;Car;0.5;7;9.355;2.355;0.336;769;177;990;355;777;169;985;357
005120.png;Car;0.5;8;4.329;-3.671;0.459;825;137;1196;369;894;146;1242;339
007248.png;Car;0.5;5;9.773;4.773;0.955;0;192;251;374;0;161;231;359
005523.png;Car;0.5;6;12.798;6.798;1.133;791;178;1159;374;842;167;1169;351
001872.png;Car;0.5;9;12.835;3.835;0.426;221;183;458;350;169;177;448;324
003745.png;Car;0.5;6;4.247;-1.753;0.292;0;194;355;374;66;171;366;359
003141.png;Car;0.5;8;17.624;9.624;1.203;762;183;1032;353;744;177;1028;320
002937.png;Car;0.5;10;15.746;5.746;0.575;717;172;904;298;718;164;926;305
004491.png;Car;0.5;8;10.904;2.904;0.363;763;186;1007;348;753;184;990;332
002789.png;Car;0.5;13;14.472;1.472;0.113;888;169;1024;275;893;160;1020;262
000142.png;Car;0.5;7;8.523;1.523;0.218;0;197;273;374;0;171;245;357
005754.png;Car;0.5;6;3.955;-2.045;0.341;0;185;392;375;7;180;359;360
005157.png;Car;0.5;29;33.424;4.424;0.153;462;183;518;226;475;165;518;222
007191.png;Car;0.5;16;12.343;-3.657;0.229;388;165;514;266;391;159;507;262
006755.png;Car;0.5;6;5.249;-0.751;0.125;0;188;401;374;47;176;397;342
005881.png;Car;0.5;12;20.259;8.259;0.688;412;172;556;276;410;175;534;273
003206.png;Car;0.5;5;6.410;1.410;0.282;817;165;1241;374;906;182;1242;346
003126.png;Car;0.5;9;11.052;2.052;0.228;553;171;712;324;534;152;720;333
003141.png;Car;0.5;9;9.931;0.931;0.103;0;195;279;359;28;190;273;328
002194.png;Car;0.5;7;12.104;5.104;0.729;32;184;296;364;29;181;290;328
005917.png;Car;0.5;3;5.834;2.834;0.945;1013;194;1241;374;1042;144;1223;375
007464.png;Car;0.5;7;11.555;4.555;0.651;0;192;357;373;12;167;332;371
007248.png;Car;0.5;9;12.776;3.776;0.420;88;181;362;327;117;171;359;330
003746.png;Car;0.5;7;15.022;8.022;1.146;758;182;1077;371;758;187;1043;333
001119.png;Car;0.5;6;10.391;4.391;0.732;0;205;100;349;0;181;95;375
004077.png;Car;0.5;9;10.905;1.905;0.212;552;170;713;325;533;154;722;332
002219.png;Car;0.5;8;11.380;3.380;0.422;0;199;346;363;26;190;304;332
003799.png;Car;0.5;7;11.166;4.166;0.595;0;172;312;369;35;169;291;319
007248.png;Car;0.5;8;16.324;8.324;1.040;799;187;1102;349;798;187;1013;322
003041.png;Car;0.5;4;8.172;4.172;1.043;0;207;429;374;0;197;316;375
005014.png;Car;0.5;8;16.351;8.351;1.044;740;171;1005;354;727;171;1026;342
002845.png;Car;0.5;14;17.026;3.026;0.216;406;185;511;262;379;159;521;255
001584.png;Car;0.5;15;17.631;2.631;0.175;309;191;450;274;308;183;444;275
002401.png;Car;0.5;25;40.989;15.989;0.640;433;186;487;233;446;175;489;226
004091.png;Car;0.5;7;9.821;2.821;0.403;0;201;403;374;58;178;387;364
003172.png;Car;0.5;8;17.312;9.312;1.164;0;189;274;347;14;159;227;327
003535.png;Car;0.5;11;10.052;-0.948;0.086;0;183;237;308;5;143;222;324
001505.png;Car;0.5;7;11.449;4.449;0.636;81;190;435;374;157;185;439;340
006470.png;Car;0.5;22;39.297;17.297;0.786;479;183;557;237;501;186;562;234
000798.png;Car;0.5;9;13.569;4.569;0.508;0;208;281;360;38;195;286;332
002978.png;Car;0.5;13;11.413;-1.587;0.122;294;187;448;296;323;186;449;292
000649.png;Car;0.5;11;17.010;6.010;0.546;0;196;179;312;10;189;157;288
005695.png;Car;0.5;6;11.223;5.223;0.871;0;134;228;374;0;142;217;338
001838.png;Car;0.5;8;6.547;-1.453;0.182;989;164;1241;311;1001;92;1242;320
005523.png;Car;0.5;12;14.145;2.145;0.179;183;190;370;295;182;188;330;296
003565.png;Car;0.5;11;16.732;5.732;0.521;356;191;509;303;375;190;513;283
002096.png;Car;0.5;9;8.009;-0.991;0.110;788;184;1031;322;780;169;1020;309
007350.png;Car;0.5;26;36.819;10.819;0.416;704;181;763;225;695;166;760;225
004326.png;Car;0.5;14;18.804;4.804;0.343;685;169;816;270;706;167;819;257
002495.png;Car;0.5;4;7.383;3.383;0.846;824;182;1241;374;847;201;1178;375
006789.png;Car;0.5;4;8.186;4.186;1.047;0;203;253;375;0;161;252;342
005613.png;Car;0.5;15;16.697;1.697;0.113;699;180;809;260;702;169;813;254
006588.png;Car;0.5;16;18.756;2.756;0.172;777;170;903;249;799;162;922;244
000140.png;Car;0.5;16;17.667;1.667;0.104;706;162;820;248;712;155;834;243
002352.png;Car;0.5;29;32.317;3.317;0.114;372;185;445;232;369;170;432;229
004691.png;Car;0.5;7;12.731;5.731;0.819;0;175;184;345;5;167;224;344
002832.png;Car;0.5;5;9.113;4.113;0.823;999;168;1241;374;1010;146;1234;373
006055.png;Car;0.5;15;15.905;0.905;0.060;716;178;809;262;719;168;825;259
003265.png;Car;0.5;2;5.967;3.967;1.984;1005;105;1241;374;1009;144;1232;375
004238.png;Car;0.5;8;11.391;3.391;0.424;257;182;493;353;245;174;490;325
004817.png;Car;0.5;3;9.177;6.177;2.059;0;223;218;374;3;187;209;375
006588.png;Car;0.5;4;4.527;0.527;0.132;927;161;1241;374;937;156;1242;339
000439.png;Car;0.5;14;17.845;3.845;0.275;721;172;817;256;702;169;823;251
004204.png;Car;0.5;10;9.118;-0.882;0.088;138;187;430;312;168;162;416;319
001182.png;Car;0.5;6;7.698;1.698;0.283;837;172;1241;374;852;175;1186;353
004760.png;Car;0.5;12;16.815;4.815;0.401;318;171;464;288;322;179;451;275
001183.png;Car;0.5;13;14.867;1.867;0.144;692;191;819;277;695;183;829;281
001859.png;Car;0.5;23;33.297;10.297;0.448;433;183;513;233;452;169;514;224
006273.png;Car;0.5;17;19.078;2.078;0.122;608;175;716;247;610;167;715;245
001780.png;Car;0.5;10;11.205;1.205;0.120;0;185;359;308;26;159;303;325
003879.png;Car;0.5;13;18.011;5.011;0.385;694;179;814;268;703;169;816;255
006172.png;Car;0.5;10;13.286;3.286;0.329;280;185;477;324;268;171;477;320
004752.png;Car;0.5;9;14.531;5.531;0.615;766;180;1012;328;766;166;1005;334
